ID,Zero Crossing Rate,Spectral Centroid,Spectral Rolloff
6121,2212,1742.258692,3924.709601
6123,11152,1534.189946,3033.260914
6129,10511,2121.080809,5483.164912
613,11093,1025.36178,1596.484163
6130,7361,632.1706635,995.4811259
6131,2945,841.0001707,907.1434508
6132,21075,1549.66978,2455.003609
6133,29811,2450.113761,4676.742554
6134,3124,1288.934202,3446.801498
6136,10762,1268.973371,2697.119595
6137,6302,896.8362696,1109.618556
6138,11268,1052.16188,1711.374226
6139,920,377.2769749,631.4295152
614,16732,1923.622042,4318.466706
6140,6924,1364.686878,2996.735309
6141,7826,1554.808376,2745.308332
6142,2822,604.8007348,1185.929708
6144,2470,844.4328611,1766.896674
6145,9205,718.7205435,909.169285
6149,7455,969.2182264,1763.070015
615,7476,663.1920795,1139.28398
6151,6213,879.0325116,1755.843727
6152,19527,1985.09644,4200.492242
6153,9093,808.2911044,1452.586192
6154,8899,819.6079025,1300.353484
6156,10678,1090.713589,1728.055155
6158,6619,565.6840936,924.6964475
6159,42082,3002.488855,5302.22359
6160,11089,1034.575109,1758.451299
6161,1048,761.8136063,1130.696307
6162,8827,723.0334452,1182.149944
6163,800,1635.182175,2925.682309
6165,6856,1087.311992,2124.256215
6169,4543,744.5987329,1039.807454
6170,9595,1404.601528,2843.131793
6171,7990,1491.437481,2566.343712
6172,687,765.5025998,1329.675293
6173,30625,2256.514556,4119.313212
6174,51689,3473.95231,5803.447903
6175,15265,1291.274653,2244.86506
6177,52518,3739.190387,6762.767706
6179,699,199.5750902,341.9255033
6180,38804,2815.036239,5038.551078
6181,7729,737.3227193,1425.142978
6183,15070,1428.833616,2412.030825
6187,1649,460.655607,1025.354959
6188,9181,1132.958832,2335.579405
6189,4348,657.9239593,999.2608902
619,7085,845.8878783,1413.951257
6191,10936,1270.565112,2583.95574
6193,12555,1524.357366,3216.493582
6194,9789,1175.188583,2388.460335
6196,36341,3039.780644,5776.796663
6197,12090,1617.652304,3645.446459
6198,11056,1122.673522,1768.937033
620,12452,1190.303723,2054.645555
6204,8044,2252.856214,6155.231752
6205,1169,278.076476,223.9453125
6206,4651,1348.387257,2893.772978
621,9889,1059.209457,1928.080717
6210,11370,1640.220627,2608.178985
6211,11161,1274.863586,2492.5828
6212,7462,903.2195152,1443.47359
6213,8677,591.2009813,754.16143
6214,18789,1566.626693,4164.183596
6215,4763,659.9462392,1235.038426
6217,4697,1076.772289,2206.551994
6219,8830,757.7022476,1024.08707
622,3974,528.8319254,694.3026279
6220,3519,580.1750254,1054.955146
6222,1486,984.8328045,1414.085449
6224,4307,1004.607858,1155.262075
6227,13546,1996.073454,4218.768592
6229,8286,1150.505513,2372.397249
623,6634,911.3647115,1786.454091
6230,2088,1611.845147,4773.527429
6232,4318,681.4303069,1023.77209
6234,8686,1181.734587,2447.732252
6235,17299,2708.540209,4472.668457
6239,4646,880.7287276,1608.432916
624,6656,588.1172801,701.3582711
6241,19136,2173.424499,4469.107082
6243,11951,1601.757358,3625.660878
6244,12362,2238.285215,6282.421238
6245,43556,3351.82198,6109.593877
6247,14252,1719.037583,3497.456068
6248,285,1003.602485,2050.294048
6249,16786,1546.517745,2879.149611
6255,26314,2156.228465,4213.04921
6256,4863,1156.819916,1772.216797
6258,1627,1148.657303,1913.045654
6259,33438,2685.250618,5434.814388
6260,3043,865.4629177,1421.935905
6262,13088,1518.296126,2920.440674
6263,30748,2496.197622,4830.767952
6265,9010,1017.194992,1557.225076
6266,6805,830.3455484,1474.868376
6268,6725,1802.565264,4300.055834
6270,10062,1389.735282,2436.344488
6271,67165,3867.20474,6176.793589
6272,8028,1254.128552,2416.212636
6274,20042,1851.682701,3707.643088
6278,6072,1870.216736,2191.003418
6279,11580,1641.546383,3829.290082
6282,10262,1304.843361,2792.79403
6283,2986,416.2585782,709.8512041
6284,7105,978.9086651,1918.764436
6286,3274,802.476759,1506.443931
6287,5664,1174.283389,2506.246391
6288,27010,1796.937993,2934.586156
629,9997,988.6866809,1428.321416
6290,2510,1241.583866,2625.854492
6291,13250,2172.285653,4842.318062
6292,16365,1151.778478,1863.308636
6293,10172,1262.490142,2563.10653
6294,137821,5213.468111,8915.03244
6295,13995,877.4188634,1445.330356
6296,34311,2337.660915,4737.075611
6297,8852,776.7336929,1247.178159
6298,13657,1297.752131,2503.531335
63,28875,1210.977399,2433.251953
630,26408,2554.973594,5339.318068
6300,6536,1853.108445,5466.684674
6304,754,650.3678267,846.3938067
6305,8664,1169.070309,2408.878864
6308,11850,1385.090661,2895.498047
6309,12158,1080.004204,2014.900759
631,2058,547.5146541,1068.470667
6310,3082,682.2998799,1048.613824
6311,8356,1379.147804,3275.200195
6314,13124,1514.048958,2056.0152
6317,9764,961.2063385,1518.246858
6318,0,862.4587074,1799.389648
6319,3672,1186.567848,3208.16092
6321,25534,1930.617465,3537.114959
6322,3956,738.3683148,1314.365711
6323,908,717.9307565,1667.866211
6324,18183,1618.417967,3014.336362
6326,12207,1221.710104,2214.512407
6327,12888,1170.18284,2175.283034
6328,11797,1224.289809,2576.911634
6329,7415,650.4116624,1037.900391
633,2974,633.2567493,1283.115468
6331,5578,613.4659237,1173.43474
6332,4963,917.7311103,2138.12224
6333,14610,2843.775834,5038.929036
6335,22013,1743.100314,3395.660141
6336,6646,1014.693905,2255.603027
6337,10850,1490.241862,2940.570783
6338,35655,2746.613203,5427.025783
6339,3360,801.3891475,779.032346
6340,6164,842.478998,1699.118626
6341,10805,1122.890703,1858.44026
6343,8191,749.8181353,1168.548519
6345,6388,877.45531,1767.440731
6346,7487,1577.866609,3959.89364
6347,2638,620.8532158,1415.324389
6348,15621,2059.263999,4654.230214
635,58189,3651.692906,6221.348994
6351,15281,1764.466776,3756.857379
6354,357,617.519666,890.4140188
6355,9095,1008.477289,1811.348081
6357,4417,769.3079762,1526.28031
6358,15387,1254.112682,1919.045304
6359,1496,1020.769,2277.514006
636,14450,1998.652962,4423.355167
6364,7447,741.7539023,1406.80473
6366,8936,791.7540178,1330.505696
6367,8773,866.1223406,1485.791016
6370,8663,865.1124787,1430.068126
6371,18132,2261.161405,5084.394956
6372,25780,2319.872642,3741.348422
6374,36789,2675.931668,5008.248556
6375,3030,768.0911957,1582.097486
6376,17271,1970.724665,4639.231256
6377,17268,1606.045268,3002.290251
6378,4167,864.6507579,1257.945674
6379,44215,3352.3856,6117.021272
6380,10178,901.9568559,1585.124369
6381,6421,695.079753,902.6781165
6382,10868,1001.380374,1839.828946
6387,7219,706.3609493,1212.662619
6389,11493,1119.706956,1709.2058
639,10236,1444.582438,3236.910037
6392,16372,1499.292002,3935.651024
6393,3633,850.3020383,1493.32191
6394,9510,1366.091397,2664.874321
6395,5581,690.7064008,1028.15318
6402,2116,1272.782386,2228.023963
6403,9088,1476.0229,3438.134766
6404,33988,3054.847515,6017.241717
6408,9472,1183.736624,2401.076979
6409,8041,1262.192853,2724.98104
6411,6381,2395.863528,4369.296265
6412,9106,909.4714159,1546.39606
6413,3041,688.5875201,1458.734078
6414,4357,816.9559227,1086.195471
6416,4230,784.084869,1648.16385
6417,9076,775.7124583,1012.260989
6418,17103,1720.393631,3231.915336
642,7466,738.9247155,1372.512623
6420,10267,2189.852897,5373.532821
6422,1176,865.8742124,1370.050049
6423,15131,1215.017007,1892.799762
6424,3415,508.3257328,735.3744905
6426,6831,816.3050801,1349.146418
6427,10205,1705.990317,3532.818444
643,6041,1177.488092,1957.430579
6431,6306,1091.434086,2106.571416
6432,3237,1214.320254,2294.200278
6434,7968,984.9702754,1541.558891
6435,14692,1419.689225,2754.502378
6436,30355,2474.585119,4706.207535
6437,83118,4681.520457,8070.083294
6440,2316,597.3064681,1195.685717
6441,29119,2428.286472,4678.575167
6442,7230,933.7167066,1964.904785
6443,9787,830.0422304,1449.621476
6445,529,1231.561072,2613.922119
6446,11678,1758.765364,4158.714392
6448,12752,2107.82792,4689.713188
6449,7979,600.5850587,769.7339929
645,8556,916.3713611,1631.436608
6450,8475,1053.785343,2143.870902
6451,9037,1053.94393,1703.713273
6452,778,930.3296043,1323.893229
6453,8150,837.4445617,1353.67107
6454,2346,711.0213756,1348.602666
6455,2405,277.1844077,493.0015402
6456,14943,1128.288261,1958.085938
6457,31562,3495.286756,7278.004203
6459,4437,935.4191252,1873.904094
646,8878,926.9050697,1569.832923
6460,5359,813.9165052,1404.77624
6461,7369,857.4558085,1289.644152
6462,8876,964.6792496,1961.674805
6463,19854,1929.923327,3869.562417
6464,21833,1653.088492,2857.924168
6466,13747,1238.69917,2174.910785
6467,58776,3848.539124,7012.551036
6468,21686,2851.749074,5839.052571
6469,43934,3877.875142,7775.826894
6473,18468,1555.402836,4080.312916
6474,17560,1586.638908,2995.520539
6475,2854,647.7539619,821.4687916
6477,17770,3216.300318,6327.694869
6478,9269,1203.747118,1802.173064
648,3728,832.8280146,1793.622198
6480,9198,1238.411054,2308.515413
6483,11306,1365.829719,2999.325535
6484,11473,1024.146424,1553.573794
6486,3384,1434.298547,3345.635615
6487,6595,943.7892595,1559.690472
6490,9799,885.8827334,1524.676773
6493,2588,282.1547255,483.0653414
6496,8371,1251.203335,1974.376274
6497,18391,1042.383924,1563.877512
6498,16644,1532.841153,4095.059724
65,13472,1024.17066,1547.488324
6500,1272,688.7180707,1167.318062
6502,1922,652.1134225,1342.485988
6505,4236,458.6094368,605.4208958
6506,22925,1681.045581,2696.456352
6507,19661,2062.774926,4049.771357
6508,14448,1811.95693,4203.780571
6509,11015,1171.257741,2265.667459
651,8870,1042.248176,1764.474355
6510,12099,1622.978765,3436.511974
6511,10512,938.305002,1736.325153
6512,2758,526.8217159,836.0391306
6515,8129,1152.336099,2315.90745
6516,7363,751.9930142,1208.106318
6517,55205,3669.965762,6767.811292
6518,11775,1748.320458,3482.324643
652,12848,1173.906376,1932.370924
6520,11362,986.6631522,1502.518257
6521,4713,660.2949491,1081.18442
6522,7843,872.0853476,1300.038504
6523,2449,853.5747501,1783.198879
6524,14124,1356.255178,2433.844896
6527,25532,2004.54426,3702.119353
6528,12237,1043.291064,1673.941279
6529,10417,1186.67832,2191.232495
6530,18684,1932.267614,4049.358936
6531,3228,479.2017666,677.4220873
6534,2236,1002.458464,1625.241414
6535,11672,1430.480586,2815.325875
6536,12007,650.5334227,1005.236443
6537,20193,1615.356691,2765.212623
654,7437,608.5789686,822.9005205
6542,16333,1463.816485,2741.27038
6543,510,1026.440807,1488.482666
6544,7962,1871.540275,3625.751312
6546,13095,1158.163596,2180.294086
6547,14498,1218.476012,2207.010147
6548,7651,639.1886153,949.8089729
6549,4150,548.9452247,1188.66402
655,28279,2483.842255,5039.685838
6550,5659,1037.552285,2020.532227
6551,9129,1294.711146,2964.99724
6552,9652,879.991698,1656.465056
6553,13616,906.8901159,1514.39696
6555,672,569.2693522,971.5219514
6556,40268,3568.98034,6981.396614
6557,1615,850.5507154,1495.269061
6558,10050,1243.535159,1851.42595
6559,15989,1977.016301,4221.223677
656,19551,1759.273209,2372.775723
6560,12978,1741.738823,4123.015455
6562,8375,1116.771393,2353.735139
6563,9839,2526.86307,4790.883366
6565,17061,2430.120605,4471.862144
6566,13690,1507.541914,2930.92093
6568,11632,1390.079048,2796.788595
657,12022,1316.71635,2674.954356
6570,5878,1338.523997,2313.600475
6572,31202,2539.378747,4938.94939
6573,7438,1332.277113,3146.812373
6574,10428,1435.333999,3149.870712
6575,18537,1608.536946,2947.770678
6579,25929,2003.315369,3954.206231
658,7768,1928.525153,4580.233052
6580,7722,744.2803601,960.747382
6583,18679,2054.602897,3847.764946
6589,10717,1109.163349,1894.148741
659,10740,1988.334425,4048.242188
6592,27764,1814.877253,2890.546174
6595,35409,2838.526274,5590.901476
6596,11147,1024.865526,1736.200323
6599,7489,776.6792995,1380.434358
66,19641,2059.547644,4468.139648
660,21282,1578.072114,2507.713145
6600,18883,1443.076517,2349.241253
6602,10182,899.6709728,1551.850989
6603,1520,2385.073479,5821.655273
6604,2157,1437.32866,2348.685192
6606,25303,2281.741221,3837.471579
6607,47587,3508.104746,6584.884723
6608,13781,1303.522428,2671.949801
6609,8494,1165.872602,2416.056598
661,7101,780.1474852,1686.393088
6610,931,929.6662636,1743.651123
6614,3582,701.0016989,1438.417969
6616,19247,1644.091211,3190.783798
6618,3677,521.6865123,758.8737687
6619,12438,1331.31275,2380.823285
662,3642,972.1636,1735.140926
6620,33841,2887.831427,5665.924072
6621,8829,1227.415598,2675.214142
6623,1892,1615.799496,3367.461689
6626,10705,1110.28674,1388.462083
6628,6456,717.6321141,1037.488053
6629,25282,1983.155723,3679.05698
663,10644,1287.940986,1625.642298
6630,10053,1379.667836,2685.533713
6631,35057,2478.104731,4717.145944
6633,7810,1011.816393,1825.485097
6634,15402,1969.006171,4262.14249
6635,10787,1001.951223,1425.185971
6637,5634,1219.770241,2995.892789
6638,9391,1769.543919,4181.404764
664,7943,695.9578063,1386.114047
6640,8175,922.4839192,1653.217397
6641,10821,1246.674111,2492.671111
6642,17710,3686.682668,5725.845959
6643,11403,1067.519664,1574.919752
6644,12175,960.9093784,1569.174909
6647,3480,573.386316,1051.518996
6648,33518,2786.420653,5184.196671
6649,8048,704.1557002,1390.294696
665,8549,1162.522579,2396.052565
6651,4033,621.0972173,1262.844344
6652,2276,705.2251091,1082.702052
6653,13663,1778.913737,3700.647038
6654,9119,1170.244158,2436.086776
6655,9689,720.2995518,1003.871057
6656,2210,1599.968027,3781.690401
6659,36160,2717.1818,4756.466118
666,1199,265.7821432,244.2926291
6660,3604,1452.21687,3248.214229
6661,9439,1170.761521,1718.504236
6662,1880,905.1291303,1691.587732
6664,54322,3437.5599,6040.492995
6665,10979,2191.935595,5508.491159
6667,24749,1644.271333,2727.844498
6668,1341,721.4893167,1125.725098
6671,7984,1243.838384,2587.334621
6674,18614,1574.028521,2153.704834
6676,6611,1182.852841,2753.534944
6677,45820,4259.606687,7345.256205
6679,19350,1793.534308,3562.621646
6681,5489,856.7875606,1742.414109
6683,7228,689.5947499,1186.244689
6689,16027,1157.879056,1979.275858
669,11581,1491.823172,2710.094047
6691,1340,806.0091593,1075.681374
6692,5187,751.0845203,1322.745725
6693,18049,1259.586752,1820.710343
6694,10148,904.2329368,1731.207116
6696,3234,1830.205125,3448.666032
6698,3108,608.532703,1206.317528
67,23151,1959.620205,3810.347104
670,5607,2853.416825,5390.478516
6703,0,1030.375045,2519.322531
6708,10475,1124.838997,2048.660928
671,12272,1827.852368,4026.053626
6710,4057,607.6661976,1136.506426
6712,2331,1239.80654,2802.138719
6714,11644,1600.594222,3602.910581
6715,32505,3501.39684,7156.825323
6716,39969,2916.361908,5301.037704
6717,11310,1063.477962,1943.355978
6719,2327,527.9906334,800.2237602
6721,10990,1677.188036,3334.962636
6722,5905,1511.743104,3044.446145
6723,6326,1336.426774,3024.353983
6724,12257,1681.922462,3575.697605
6725,20807,1987.719677,4208.461702
6726,6737,889.0364263,1775.229336
6728,3771,579.0579433,1165.570523
6729,2839,1158.568959,2164.201452
673,7837,1320.927224,2458.561269
6730,16016,1164.834345,1978.058764
6731,64318,4035.810327,7362.007433
6732,9605,1127.053006,2610.854068
6734,14579,1165.313727,2013.096781
6735,10596,1206.193083,2427.759426
6736,2473,1436.984473,3161.343384
6737,3132,722.256707,1611.526197
6738,13580,1167.36038,2092.403193
6739,8576,1046.641745,2079.327233
6740,9846,1186.577817,2406.908141
6741,14643,1764.519564,3753.486965
6742,2718,947.2766045,1634.753585
6746,2934,694.5860626,1399.543665
6747,1193,272.2174188,214.9575408
6748,5748,595.4806355,753.6621094
6749,10637,1176.732141,2401.496205
6750,12077,1521.474422,2640.189156
6752,7870,1083.653033,2109.96756
6753,4772,1500.210227,3239.978027
6754,2010,753.5405381,1102.087662
6755,4164,902.3302588,1670.226337
6757,19955,1493.467554,2210.46132
6759,7283,836.3393546,1442.662194
676,14603,1633.081475,3590.677225
6760,12220,1477.600935,3027.505363
6763,13219,1352.069684,2468.758831
6764,2101,252.1775971,446.5276191
6765,1013,1030.629205,1947.032227
6767,12927,1130.437672,1878.225841
6768,10108,2142.834184,4162.856861
6769,10045,665.3953195,1050.152238
677,33271,3189.887769,5992.300999
6770,10812,1429.269552,3215.219302
6771,7734,1080.815907,2087.316364
6772,9884,1632.242414,4300.255114
6773,7893,850.0064472,1699.691318
6774,21536,1583.193782,2515.608653
6775,19930,1603.908379,3978.173374
6777,14632,1363.267666,2474.851605
6778,7974,562.6796577,766.8912847
6779,3316,742.8660795,1445.530798
6781,6470,903.2150257,2029.246683
6782,21314,1590.320377,2754.783246
6783,4478,766.5029431,1382.587678
6786,3704,2383.88355,4430.023404
679,10277,1453.19727,3286.778193
6790,30157,2327.788923,4286.052363
6791,16078,2321.539949,5827.594903
6792,6847,669.550359,1398.684627
6793,16238,1642.930844,3228.405567
6797,36995,2438.867765,4897.028367
68,14487,1198.154631,1930.841754
6800,10160,1016.748928,1718.074717
6802,6116,886.2321721,1856.069742
6804,4249,408.0731601,631.0788893
6810,9062,1515.726982,3159.91954
6811,7455,627.785453,839.5944798
6812,9733,1250.880924,2292.037831
6813,4986,764.4428288,1142.605591
6815,9444,1550.037255,3906.7301
6816,12945,2111.15111,4712.27624
6817,8049,750.4966234,1200.619247
6818,15482,2681.090188,4375.598145
6819,11121,1007.65459,1809.974949
6820,3759,546.9845154,843.8666548
6821,9480,1226.484803,2446.171875
6822,2219,1008.344559,2095.461139
6823,7646,1066.026177,2139.432957
6824,5131,846.7857794,1600.01435
6826,1706,373.4104512,733.5538976
6829,13263,2515.487501,3957.836914
683,8667,1094.84489,2191.432937
6830,4697,1375.471854,3433.11417
6831,26344,2426.21127,5095.348803
6832,28876,2432.906589,4690.22944
6835,21131,1834.636029,3550.344134
6836,9872,1596.588323,3169.500255
6837,8381,674.0430705,894.0860829
6839,1491,355.6155794,573.6570143
684,54595,3648.001882,6071.73913
6840,6436,860.8273314,1736.658559
6841,3367,624.2894216,713.3159881
6844,9602,939.4471215,1496.027089
6846,7225,842.3612443,1277.445822
6847,9741,1235.391279,2521.226011
685,8841,1172.019581,2321.934655
6850,7642,604.6807102,937.639277
6851,4421,1070.018463,2047.823687
6852,6635,1097.681777,1908.528363
6853,12784,1389.696539,2852.681301
6855,17542,1656.48582,3454.674762
6856,7227,665.9103868,935.9784715
6857,608,218.7480424,106.6351708
686,9333,688.9997976,820.0943318
6860,20798,1868.173267,3844.675399
6864,9600,1261.956962,2832.333984
6865,1886,494.5573659,635.0422469
6866,12845,1419.566989,3016.989003
6869,28127,2281.616535,4411.242741
687,6705,766.6829563,1320.609502
6871,10311,1049.01046,1916.985606
6872,1182,815.3120334,1530.999756
6875,11612,1126.770227,1727.899117
6877,30095,2496.07604,5038.340013
6878,6071,941.2385164,1698.095915
6879,9899,1238.205313,2403.199091
688,17249,1658.123884,3978.259277
6880,8616,845.4629957,1559.811401
6881,18730,1610.407437,2944.493886
6882,18571,1401.652957,2242.979577
6883,10801,1106.141557,1751.991338
6886,6281,677.0882546,1328.730352
6888,4873,1150.463315,2160.440162
6889,10897,1082.434731,1957.961107
689,8479,1157.59001,2384.599397
6891,1638,433.0185554,508.3783089
